Artist Name;Top Track;Track Picture URL;Track Link;Artist Picture URL
Nu Jerzey Devil;Colorful Clothes;https://lastfm.freetls.fastly.net/i/u/64s/64c75197249841dfa995b4af8889271b.jpg;https://www.last.fm/music/Nu+Jerzey+Devil/_/Colorful+Clothes;http://userserve-ak.last.fm/serve/252/36074971.png
Captain Beefheart & His Magic Band;I'm Glad;https://lastfm.freetls.fastly.net/i/u/64s/d6caf080b7c92afd0bb395df624d0017.jpg;https://www.last.fm/music/Captain+Beefheart+&+His+Magic+Band/_/I%27m+Glad;http://userserve-ak.last.fm/serve/252/55893183.png
Untouchable;다줄께 (feat. 송지은);https://lastfm.freetls.fastly.net/i/u/64s/74972f84ce574fcd8279f475cdfd71b6.jpg;https://www.last.fm/music/Untouchable/_/%EB%8B%A4%EC%A4%84%EA%BB%98+(feat.+%EC%86%A1%EC%A7%80%EC%9D%80);http://userserve-ak.last.fm/serve/252/21353867.jpg
As I Lay Dying;Blinded;https://lastfm.freetls.fastly.net/i/u/64s/1c021bd1a2114d3cd0651f5671854427.jpg;https://www.last.fm/music/As+I+Lay+Dying/_/Blinded;http://userserve-ak.last.fm/serve/252/43950585.png
INPHINITY;Tricky Tricky;Not Found;https://www.last.fm/music/Dj+Inphinity/_/Tricky+Tricky;
Foetus;Wash It All Off;https://lastfm.freetls.fastly.net/i/u/64s/e69be03a08f5e3dead4d22b2a36859ed.jpg;https://www.last.fm/music/Foetus/_/Wash+It+All+Off;http://userserve-ak.last.fm/serve/252/5520976.png
Essie Jain;Opening;https://lastfm.freetls.fastly.net/i/u/64s/93753918cd7b668af5d380e50fd0ac23.jpg;https://www.last.fm/music/Essie+Jain/_/Opening;http://userserve-ak.last.fm/serve/252/35333249.jpg
Kalmah;Heroes To Us;https://lastfm.freetls.fastly.net/i/u/64s/afbe8d90a1733204a0bcfc616ffefcd9.jpg;https://www.last.fm/music/Kalmah/_/Heroes+To+Us;http://userserve-ak.last.fm/serve/252/59908179.png
Bebo Norman;I WIll Lift My Eyes;https://lastfm.freetls.fastly.net/i/u/64s/f4494b547f33ccbeb59e24245dcc9753.jpg;https://www.last.fm/music/Bebo+Norman/_/I+WIll+Lift+My+Eyes;http://userserve-ak.last.fm/serve/252/2833141.jpg
MSJ;Crossing Planets [Mix Cut] - Basil O' Glue Remix;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/MSJ/_/Crossing+Planets+%5BMix+Cut%5D+-+Basil+O%27+Glue+Remix;http://userserve-ak.last.fm/serve/252/51019165.jpg
DevilDriver;Clouds Over California;https://lastfm.freetls.fastly.net/i/u/64s/cb121d4ea4acf5e1a14358db5448856d.jpg;https://www.last.fm/music/DevilDriver/_/Clouds+Over+California;http://userserve-ak.last.fm/serve/252/35320697.jpg
The Dirty Heads;Stand Tall;https://lastfm.freetls.fastly.net/i/u/64s/9147f1e6f2b30185eed8fff8c86aefc2.jpg;https://www.last.fm/music/The+Dirty+Heads/_/Stand+Tall;http://userserve-ak.last.fm/serve/252/47429207.png
Bojan Gorisek;Trois Gymnopedies: Lent et Douloureux;https://lastfm.freetls.fastly.net/i/u/64s/e5e9e187aae84e9b8c6ef1455b27ac80.jpg;https://www.last.fm/music/Bojan+Gorisek/_/Trois+Gymnopedies:+Lent+et+Douloureux;http://userserve-ak.last.fm/serve/252/40944185.jpg
月島きらり starring 久住小春(モーニング娘。);バラライカ;https://lastfm.freetls.fastly.net/i/u/64s/8ea643e39952d8269efce822189ed1ca.jpg;https://www.last.fm/music/%E6%9C%88%E5%B3%B6%E3%81%8D%E3%82%89%E3%82%8A+starring+%E4%B9%85%E4%BD%8F%E5%B0%8F%E6%98%A5(%E3%83%A2%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0%E5%A8%98%E3%80%82)/_/%E3%83%90%E3%83%A9%E3%83%A9%E3%82%A4%E3%82%AB;http://userserve-ak.last.fm/serve/252/27391895.png
Peter Murphy;Cuts You Up;https://lastfm.freetls.fastly.net/i/u/64s/a612a704ca98db7a05521cb9df989281.jpg;https://www.last.fm/music/Peter+Murphy/_/Cuts+You+Up;http://userserve-ak.last.fm/serve/252/4063280.jpg
Chalf Hassan;Solo Darbuka;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Chalf+Hassan/_/Solo+Darbuka;http://userserve-ak.last.fm/serve/252/588038.jpg
川田まみ;緋色の空;https://lastfm.freetls.fastly.net/i/u/64s/b5bfa24b97c351a6e73a5329cc5a9317.jpg;https://www.last.fm/music/%E5%B7%9D%E7%94%B0%E3%81%BE%E3%81%BF/_/%E7%B7%8B%E8%89%B2%E3%81%AE%E7%A9%BA;http://userserve-ak.last.fm/serve/252/11811187.jpg
Lenine;Paciência;https://lastfm.freetls.fastly.net/i/u/64s/356d99a82606fb55643f63fa54cae97f.jpg;https://www.last.fm/music/Lenine/_/Paci%C3%AAncia;http://userserve-ak.last.fm/serve/252/40761597.png
Stromkern;Stand Up;https://lastfm.freetls.fastly.net/i/u/64s/69df58ec7286a5502406d382668d9a3b.jpg;https://www.last.fm/music/Stromkern/_/Stand+Up;http://userserve-ak.last.fm/serve/252/387537.jpg
Jarvis Cocker;aline;https://lastfm.freetls.fastly.net/i/u/64s/ec913df5ccad821d9fa5c6ff43c508b2.jpg;https://www.last.fm/music/Jarvis+Cocker/_/aline;http://userserve-ak.last.fm/serve/252/2178653.jpg
Liquid Soul;Anjuna;https://lastfm.freetls.fastly.net/i/u/64s/ca1ba06268bae9170c8baec857fe9cf4.jpg;https://www.last.fm/music/Liquid+Soul/_/Anjuna;http://userserve-ak.last.fm/serve/252/42392423.jpg
Wado;Faz Comigo;Not Found;https://www.last.fm/music/Wado/_/Faz+Comigo;http://userserve-ak.last.fm/serve/252/23543093.jpg
xREPRESENTx;Get Something;https://lastfm.freetls.fastly.net/i/u/64s/186419dfbe5b4f599f3921274d01da45.jpg;https://www.last.fm/music/Xrepresentx/_/Get+Something;http://userserve-ak.last.fm/serve/252/23490107.jpg
Terramara;Jaded Little Love Song;https://lastfm.freetls.fastly.net/i/u/64s/0bba4435e6e7f04c2a0e2f9454d1acfb.jpg;https://www.last.fm/music/Terramara/_/Jaded+Little+Love+Song;http://userserve-ak.last.fm/serve/252/26762917.jpg
Nina Hagen;Du hast den Farbfilm vergessen;https://lastfm.freetls.fastly.net/i/u/64s/011e7954ceec48258194de6448953b3f.jpg;https://www.last.fm/music/Nina+Hagen/_/Du+hast+den+Farbfilm+vergessen;http://userserve-ak.last.fm/serve/252/32522.jpg
Kromvele;Liquor;Not Found;https://www.last.fm/music/Kromvele/_/Liquor;http://userserve-ak.last.fm/serve/252/42326137.jpg
Cult of Luna;The Wreck of S.S. Needle;Not Found;https://www.last.fm/music/Cult+of+Luna/_/The+Wreck+of+S.S.+Needle;http://userserve-ak.last.fm/serve/252/56758049.jpg
Marc Bolan;Cat Black;https://lastfm.freetls.fastly.net/i/u/64s/82337e7387f64adba9334fff826e2abe.jpg;https://www.last.fm/music/Marc+Bolan/_/Cat+Black;http://userserve-ak.last.fm/serve/252/25834211.jpg
Geoff Zanelli;Storybook;Not Found;https://www.last.fm/music/Geoff+Zanelli/_/Storybook;http://userserve-ak.last.fm/serve/252/5790663.jpg
Lifelover;M/S Salmonella;https://lastfm.freetls.fastly.net/i/u/64s/d83ddd2791355e4e24e6e133fb638fdc.jpg;https://www.last.fm/music/Lifelover/_/M%2FS+Salmonella;http://userserve-ak.last.fm/serve/252/36136865.jpg
Adam Gregory;Only Know I Do;https://lastfm.freetls.fastly.net/i/u/64s/8b407352f9f8bc2fa54ddcd9bc3b4561.jpg;https://www.last.fm/music/Adam+Gregory/_/Only+Know+I+Do;http://userserve-ak.last.fm/serve/252/472199.jpg
Embraced by Hatred;Down to Concrete;https://lastfm.freetls.fastly.net/i/u/64s/d4f81060fa0f7160085cd1f4c04f52eb.jpg;https://www.last.fm/music/Embraced+By+Hatred/_/Down+to+Concrete;http://userserve-ak.last.fm/serve/252/29055933.jpg
Manuella;Blue and Red;Not Found;https://www.last.fm/music/Manuella/_/Blue+and+Red;http://userserve-ak.last.fm/serve/252/42657229.jpg
The Last Poets;When the Revolution Comes;https://lastfm.freetls.fastly.net/i/u/64s/6030fb584d3c496b93518bcc52ce0ef7.jpg;https://www.last.fm/music/The+Last+Poets/_/When+the+Revolution+Comes;http://userserve-ak.last.fm/serve/252/107378.jpg
Zerrin Özer;Basit Numaralar;https://lastfm.freetls.fastly.net/i/u/64s/918da2ee399961a215ab8623cabb17d5.jpg;https://www.last.fm/music/Zerrin+%C3%96zer/_/Basit+Numaralar;http://userserve-ak.last.fm/serve/252/9747363.jpg
Terry Scott Taylor;Olley Oxen Free;https://lastfm.freetls.fastly.net/i/u/64s/2e2ef6c3cd01b87c4639f35001997d4b.jpg;https://www.last.fm/music/Terry+Scott+Taylor/_/Olley+Oxen+Free;http://userserve-ak.last.fm/serve/252/411423.jpg
EAR;Heatrave (New Super Mario Bros. 2);https://lastfm.freetls.fastly.net/i/u/64s/bd11b759cc8c8de906a67e94c0413334.jpg;https://www.last.fm/music/ear/_/Heatrave+(New+Super+Mario+Bros.+2);http://userserve-ak.last.fm/serve/252/26219517.jpg
MuShu;BIG SHOT│Animation meme;Not Found;https://www.last.fm/music/MuShu/_/BIG+SHOT%E2%94%82Animation+meme;http://userserve-ak.last.fm/serve/252/33492515.jpg
Benny Ibarra;Inspiración;https://lastfm.freetls.fastly.net/i/u/64s/141c071882154adc9f943f36451cb144.jpg;https://www.last.fm/music/Benny+Ibarra/_/Inspiraci%C3%B3n;http://userserve-ak.last.fm/serve/252/52920089.png
House MD;Out of Context (Part 2);Not Found;https://www.last.fm/music/House+MD/_/Out+of+Context+(Part+2);http://userserve-ak.last.fm/serve/252/37086211.jpg
Patricia Kaas;Mon mec à moi;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Patricia+Kaas/_/Mon+mec+%C3%A0+moi;http://userserve-ak.last.fm/serve/252/2248186.jpg
Get Far;shining star (gianluca motta edit);Not Found;https://www.last.fm/music/Get+Far/_/shining+star+(gianluca+motta+edit);http://userserve-ak.last.fm/serve/252/56035887.jpg
September;Cry for You;https://lastfm.freetls.fastly.net/i/u/64s/bcd8a7bceee69005fc7da3b56c4806db.jpg;https://www.last.fm/music/September/_/Cry+for+You;http://userserve-ak.last.fm/serve/252/58563833.png
Lita Ford;Close My Eyes Forever;https://lastfm.freetls.fastly.net/i/u/64s/77b204feda0bfba7cd557e83b6bfb624.jpg;https://www.last.fm/music/Lita+Ford/_/Close+My+Eyes+Forever;http://userserve-ak.last.fm/serve/252/35537779.jpg
אביתר בנאי;עד מחר;https://lastfm.freetls.fastly.net/i/u/64s/49ba5eadba7f2fb834157605d111971a.jpg;https://www.last.fm/music/%D7%90%D7%91%D7%99%D7%AA%D7%A8+%D7%91%D7%A0%D7%90%D7%99/_/%D7%A2%D7%93+%D7%9E%D7%97%D7%A8;http://userserve-ak.last.fm/serve/252/2225728.jpg
THE PARANOID;Neviem ti povedat nie;https://lastfm.freetls.fastly.net/i/u/64s/d634b81fee99445dc43bf5d39473136a.jpg;https://www.last.fm/music/The+Paranoid/_/Neviem+ti+povedat+nie;http://userserve-ak.last.fm/serve/252/50709121.jpg
Cathedral;Violet Vortex;https://lastfm.freetls.fastly.net/i/u/64s/cbb9973ab3cfc489108fb9e022d7e9a9.jpg;https://www.last.fm/music/Cathedral/_/Violet+Vortex;http://userserve-ak.last.fm/serve/252/38170299.jpg
Chillout & Ambient;Coast;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Chillout+&+Ambient/_/Coast;
Double Thumb;Waltz of the Autumn Leaves;Not Found;https://www.last.fm/music/Double+Thumb/_/Waltz+of+the+Autumn+Leaves;http://userserve-ak.last.fm/serve/252/33053897.jpg
Vic Ruggiero;Taking Care Of Business;https://lastfm.freetls.fastly.net/i/u/64s/9bc7dc91a8f95ec1534e325c3942adce.jpg;https://www.last.fm/music/Vic+Ruggiero/_/Taking+Care+Of+Business;http://userserve-ak.last.fm/serve/252/3287060.jpg
Ambulance LTD;Anecdote;https://lastfm.freetls.fastly.net/i/u/64s/31e4d9b39d61d0274d6dbcf154a12769.jpg;https://www.last.fm/music/Ambulance+Ltd/_/Anecdote;http://userserve-ak.last.fm/serve/252/14702201.jpg
Solas;The Wind That Shakes the Barley;https://lastfm.freetls.fastly.net/i/u/64s/1cf119b0ef2c113cd93bb6051b6256f6.jpg;https://www.last.fm/music/Solas/_/The+Wind+That+Shakes+the+Barley;http://userserve-ak.last.fm/serve/252/61247.jpg
Leniwiec;Droga;https://lastfm.freetls.fastly.net/i/u/64s/22a867f9873d4185a0c72f2f726974c1.jpg;https://www.last.fm/music/Leniwiec/_/Droga;http://userserve-ak.last.fm/serve/252/23464289.jpg
American Stronda;Eu Represento;Not Found;https://www.last.fm/music/American+Stronda/_/Eu+Represento;
The Red Krayola;Victory Garden (2011 Sonic Boom Remaster);https://lastfm.freetls.fastly.net/i/u/64s/8b13893c2fc72f8b72f9609c2fa3046e.jpg;https://www.last.fm/music/The+Red+Krayola/_/Victory+Garden+(2011+Sonic+Boom+Remaster);http://userserve-ak.last.fm/serve/252/15268675.jpg
Os Pedrero;Eu Odeio Trabalho;https://lastfm.freetls.fastly.net/i/u/64s/ab475eadf9a149fdae321e8172a6083a.jpg;https://www.last.fm/music/Os+Pedrero/_/Eu+Odeio+Trabalho;http://userserve-ak.last.fm/serve/252/126624.jpg
Joe Colombo;Rough Enough;https://lastfm.freetls.fastly.net/i/u/64s/c99dbd301ec146deaa7fa01663a7c132.jpg;https://www.last.fm/music/Joe+Colombo/_/Rough+Enough;http://userserve-ak.last.fm/serve/252/40789867.jpg
oOoOO;"3; 51 A.M.";Not Found;"https://www.last.fm/music/oOoOO/_/3;+51+A.M.";http://userserve-ak.last.fm/serve/252/52252007.jpg
Images in Vogue;Lust For Love;https://lastfm.freetls.fastly.net/i/u/64s/abdf46af25c7bf52cd6bd301657d37a3.jpg;https://www.last.fm/music/Images+In+Vogue/_/Lust+For+Love;http://userserve-ak.last.fm/serve/252/26498305.png
Envy on the Coast;Sugar Skulls;https://lastfm.freetls.fastly.net/i/u/64s/72401a98a32212bef317a36691b02f87.jpg;https://www.last.fm/music/Envy+on+the+Coast/_/Sugar+Skulls;http://userserve-ak.last.fm/serve/252/3471191.jpg
Ecos Falsos;Réveillon;https://lastfm.freetls.fastly.net/i/u/64s/16af7522f316449bc42a7e8ae971ae2b.jpg;https://www.last.fm/music/Ecos+Falsos/_/R%C3%A9veillon;http://userserve-ak.last.fm/serve/252/2869373.jpg
2ois;Ciúmes do Tamanho do Planeta Terra;https://lastfm.freetls.fastly.net/i/u/64s/9bd12697c80b42feacd5301b15ac18b4.jpg;https://www.last.fm/music/2OIS/_/Ci%C3%BAmes+do+Tamanho+do+Planeta+Terra;http://userserve-ak.last.fm/serve/252/55956263.png
Blue October;Hate Me;https://lastfm.freetls.fastly.net/i/u/64s/f30a618f32a247d0a8350b9ef1b28c6a.jpg;https://www.last.fm/music/Blue+October/_/Hate+Me;http://userserve-ak.last.fm/serve/252/94628.jpg
Aubrey Ashburn;Out of Darkness (Prologue);https://lastfm.freetls.fastly.net/i/u/64s/6a749a22445e7ad8dd630777ac9849fa.jpg;https://www.last.fm/music/Aubrey+Ashburn/_/Out+of+Darkness+(Prologue);http://userserve-ak.last.fm/serve/252/57127569.jpg
Peter Green;Slabo Day;https://lastfm.freetls.fastly.net/i/u/64s/0d9b861a12cda3d90f63b2621f86d3b1.jpg;https://www.last.fm/music/Peter+Green/_/Slabo+Day;http://userserve-ak.last.fm/serve/252/528722.jpg
Chaka Khan Album;Not Found;Not Found;Not Found;
Fisz Emade;Imitacje;https://lastfm.freetls.fastly.net/i/u/64s/0781142cd2f24d42cd0473dc339eff39.jpg;https://www.last.fm/music/Fisz+Emade/_/Imitacje;http://userserve-ak.last.fm/serve/252/23770761.jpg
Kristinia DeBarge;Goodbye;https://lastfm.freetls.fastly.net/i/u/64s/5f3c4137e64608cca3ff6698c8ab3e3e.jpg;https://www.last.fm/music/Kristinia+DeBarge/_/Goodbye;http://userserve-ak.last.fm/serve/252/27148687.png
Alter Bridge;Metalingus;https://lastfm.freetls.fastly.net/i/u/64s/010ed909133046cb81f6a539033e9dfd.jpg;https://www.last.fm/music/Alter+Bridge/_/Metalingus;http://userserve-ak.last.fm/serve/252/52102715.png
Black Flag;Rise Above;https://lastfm.freetls.fastly.net/i/u/64s/86e1efbe7c5c4d9ba72bed79dcf46036.jpg;https://www.last.fm/music/Black+Flag/_/Rise+Above;http://userserve-ak.last.fm/serve/252/24561743.jpg
Green Day & the Cast of American Idiot;21 Guns (Broadway Version);Not Found;https://www.last.fm/music/Green+Day+&+the+Cast+of+American+Idiot/_/21+Guns+(Broadway+Version);http://userserve-ak.last.fm/serve/252/42241515.jpg
Monolake;Wasteland;https://lastfm.freetls.fastly.net/i/u/64s/4c064e5ae0a945e998ef9a4ba97bf8d4.jpg;https://www.last.fm/music/Monolake/_/Wasteland;http://userserve-ak.last.fm/serve/252/28968109.jpg
Trio Soulaÿrès;Sleep;https://lastfm.freetls.fastly.net/i/u/64s/7be1fd48dc5147aea341b1cc9ddb46e3.jpg;https://www.last.fm/music/Trio+Soula%C3%BFr%C3%A8s/_/Sleep;http://userserve-ak.last.fm/serve/252/49814077.jpg
Stephen Warbeck;Alone;https://lastfm.freetls.fastly.net/i/u/64s/d8a78df51f1c4209c29ca2a24d627dcd.jpg;https://www.last.fm/music/Stephen+Warbeck/_/Alone;http://userserve-ak.last.fm/serve/252/329472.jpg
Agua de Annique;Beautiful One;https://lastfm.freetls.fastly.net/i/u/64s/865a961f0a1c4e08a4a6dfc0c253fd7f.jpg;https://www.last.fm/music/Agua+de+Annique/_/Beautiful+One;http://userserve-ak.last.fm/serve/252/58192823.png
Swami Niranjanananda Saraswati;Gayatri Mantra;Not Found;https://www.last.fm/music/Swami+Niranjanananda+Saraswati/_/Gayatri+Mantra;
Bogamber;Izbijanje Boga Iz Glave;https://lastfm.freetls.fastly.net/i/u/64s/24d01cddb84e406d9a1038fcbf1c498e.jpg;https://www.last.fm/music/Bogamber/_/Izbijanje+Boga+Iz+Glave;http://userserve-ak.last.fm/serve/252/33993.jpg
Static Movement;The Gypsy Symphony - Original Mix;https://lastfm.freetls.fastly.net/i/u/64s/e18a0b64f2239e07480e25dd75360997.jpg;https://www.last.fm/music/Static+Movement/_/The+Gypsy+Symphony+-+Original+Mix;http://userserve-ak.last.fm/serve/252/8651623.jpg
Elliot Minor;Parallel Worlds;https://lastfm.freetls.fastly.net/i/u/64s/9996863bfc824c448bca4cf9d80f8560.jpg;https://www.last.fm/music/Elliot+Minor/_/Parallel+Worlds;http://userserve-ak.last.fm/serve/252/42166039.jpg
Life's Decay;Elystea;https://lastfm.freetls.fastly.net/i/u/64s/fb1f8d114b003b0a725619df670aeb0c.jpg;https://www.last.fm/music/Life%27s+Decay/_/Elystea;http://userserve-ak.last.fm/serve/252/55112129.jpg
Värttinä;Matalii ja mustii;https://lastfm.freetls.fastly.net/i/u/64s/30d899fd755c43808b4985324b02ff3d.jpg;https://www.last.fm/music/V%C3%A4rttin%C3%A4/_/Matalii+ja+mustii;http://userserve-ak.last.fm/serve/252/16207583.jpg
The Teardrop Explodes;Reward;https://lastfm.freetls.fastly.net/i/u/64s/cb94e4e83938905aadd24d3a08846ed7.jpg;https://www.last.fm/music/The+Teardrop+Explodes/_/Reward;http://userserve-ak.last.fm/serve/252/33853951.png
Neil on Impression;il giardino dei riflessi;https://lastfm.freetls.fastly.net/i/u/64s/ce797e0443d44e3998d91ce6d3017809.jpg;https://www.last.fm/music/Neil+on+Impression/_/il+giardino+dei+riflessi;http://userserve-ak.last.fm/serve/252/31318831.jpg
Lina Morgana;Together We'll R.I.P.;https://lastfm.freetls.fastly.net/i/u/64s/3b2958895993c13e0937365371f7756d.jpg;https://www.last.fm/music/Lina+Morgana/_/Together+We%27ll+R.I.P.;http://userserve-ak.last.fm/serve/252/51888773.png
Atlantis;In My Heart;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Atlantis/_/In+My+Heart;http://userserve-ak.last.fm/serve/252/35121909.jpg
The Velvet Underground;Sunday Morning;https://lastfm.freetls.fastly.net/i/u/64s/85394c92f6819bb4a64719497909b920.jpg;https://www.last.fm/music/The+Velvet+Underground/_/Sunday+Morning;http://userserve-ak.last.fm/serve/252/281077.jpg
Cast Of 'Camp Rock 2';"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""";Not Found;https://www.last.fm/music/Cast+Of+%27Camp+Rock+2%27/_/Wouldn%27t+Change+a+Thing+-+From+%22Camp+Rock+2:+The+Final+Jam%22;http://userserve-ak.last.fm/serve/252/51947473.jpg
School of Emotional Engineering;Falling for Sylvia;https://lastfm.freetls.fastly.net/i/u/64s/7d87bda5731028546dc667914f442a5c.jpg;https://www.last.fm/music/School+of+Emotional+Engineering/_/Falling+for+Sylvia;http://userserve-ak.last.fm/serve/252/29795119.png
Cubique Music Band;3 feat. Юрій Каплан;Not Found;https://www.last.fm/music/Cubique+Music+Band/_/3+feat.+%D0%AE%D1%80%D1%96%D0%B9+%D0%9A%D0%B0%D0%BF%D0%BB%D0%B0%D0%BD;http://userserve-ak.last.fm/serve/252/33216395.jpg
Clickits;Lilophone;https://lastfm.freetls.fastly.net/i/u/64s/2a8cddc1d5b44d22b65ea90cfb6bfb7f.jpg;https://www.last.fm/music/Clickits/_/Lilophone;http://userserve-ak.last.fm/serve/252/178127.jpg
The Cult;She Sells Sanctuary;https://lastfm.freetls.fastly.net/i/u/64s/81fba6c34ccd41c19f4154a447c339df.jpg;https://www.last.fm/music/The+Cult/_/She+Sells+Sanctuary;http://userserve-ak.last.fm/serve/252/20119735.jpg
Fireworks;Arrows;https://lastfm.freetls.fastly.net/i/u/64s/96cbf124ddd0e0c58fea89be48e011ec.jpg;https://www.last.fm/music/Fireworks/_/Arrows;http://userserve-ak.last.fm/serve/252/54214687.jpg
Déportivo;Sur le moment;https://lastfm.freetls.fastly.net/i/u/64s/9a30a01915dd7f642deb206ce370f612.jpg;https://www.last.fm/music/D%C3%A9portivo/_/Sur+le+moment;http://userserve-ak.last.fm/serve/252/195438.jpg
Padla Bear Outfit;california;https://lastfm.freetls.fastly.net/i/u/64s/92e19f7d149d4df696025be3a94e5d7a.jpg;https://www.last.fm/music/Padla+Bear+Outfit/_/california;http://userserve-ak.last.fm/serve/252/47980003.jpg
Ariel Ramírez;Kyrie (Vidala-Baguala);Not Found;https://www.last.fm/music/Ariel+Ram%C3%ADrez/_/Kyrie+(Vidala-Baguala);http://userserve-ak.last.fm/serve/252/52525135.jpg
Hearts Fail;Wishing Well;https://lastfm.freetls.fastly.net/i/u/64s/93c31fe5f70d47bc9627134a944d5971.jpg;https://www.last.fm/music/Hearts+Fail/_/Wishing+Well;http://userserve-ak.last.fm/serve/252/31708859.jpg
Essence;You Can Keep Me;Not Found;https://www.last.fm/music/Essence/_/You+Can+Keep+Me;http://userserve-ak.last.fm/serve/252/42476123.jpg
Bored Housewife;Last of the Old Time Lovers;https://lastfm.freetls.fastly.net/i/u/64s/55e13d7fbb1a49c7c94b0cacc334b685.jpg;https://www.last.fm/music/Bored+Housewife/_/Last+of+the+Old+Time+Lovers;http://userserve-ak.last.fm/serve/252/32744659.jpg
Danny Fernandes;Hit Me Up;https://lastfm.freetls.fastly.net/i/u/64s/686ac345bdaf46adbd8b49f223475b99.jpg;https://www.last.fm/music/Danny+Fernandes/_/Hit+Me+Up;http://userserve-ak.last.fm/serve/252/58627085.png
Spiral69;Cold;https://lastfm.freetls.fastly.net/i/u/64s/1a230155554d4257a281a95463896f2c.jpg;https://www.last.fm/music/Spiral69/_/Cold;http://userserve-ak.last.fm/serve/252/42386585.jpg
Elton John;I'm Still Standing;https://lastfm.freetls.fastly.net/i/u/64s/94d2fe1c0df8d84e7296e6133a5812d9.jpg;https://www.last.fm/music/Elton+John/_/I%27m+Still+Standing;http://userserve-ak.last.fm/serve/252/17079375.jpg
A Wilhelm Scream;I Wipe My Ass With Showbiz;https://lastfm.freetls.fastly.net/i/u/64s/4907e6da159cffd160c65e2fceb1bc23.jpg;https://www.last.fm/music/A+Wilhelm+Scream/_/I+Wipe+My+Ass+With+Showbiz;http://userserve-ak.last.fm/serve/252/38132477.jpg
the BUNNY the BEAR;Everytime We Touch;https://lastfm.freetls.fastly.net/i/u/64s/50c6e02e68599e3d157fa400837748e4.jpg;https://www.last.fm/music/The+Bunny+the+Bear/_/Everytime+We+Touch;http://userserve-ak.last.fm/serve/252/41853005.jpg
Howstuffworks.com;Stuff You Should Know, Live at Comic-Con;Not Found;https://www.last.fm/music/Howstuffworks.com/_/Stuff+You+Should+Know,+Live+at+Comic-Con;http://userserve-ak.last.fm/serve/252/25990515.jpg
Eirik Hansen og Ove Randow;Stay;Not Found;https://www.last.fm/music/Eirik+Hansen+og+Ove+Randow/_/Stay;http://userserve-ak.last.fm/serve/252/16386325.jpg
Elis Paprika;Stupid Song;https://lastfm.freetls.fastly.net/i/u/64s/c7d237ec575cf42740c29ebae2e21fd2.jpg;https://www.last.fm/music/Elis+Paprika/_/Stupid+Song;http://userserve-ak.last.fm/serve/252/3535.jpg
Дельфин;Любовь;https://lastfm.freetls.fastly.net/i/u/64s/6182528946894532c5054e51a2dae014.jpg;https://www.last.fm/music/%D0%94%D0%B5%D0%BB%D1%8C%D1%84%D0%B8%D0%BD/_/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C;http://userserve-ak.last.fm/serve/252/29224349.jpg
Sinéad O'Connor;Nothing Compares 2 U;https://lastfm.freetls.fastly.net/i/u/64s/7e4794c73be9658fa1327b12fcdb994b.jpg;https://www.last.fm/music/Sin%C3%A9ad+O%27Connor/_/Nothing+Compares+2+U;http://userserve-ak.last.fm/serve/252/4456291.jpg
Enoch Light;You Showed Me;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Enoch+Light/_/You+Showed+Me;http://userserve-ak.last.fm/serve/252/230413.jpg
Paloma Faith;Only Love Can Hurt Like This;https://lastfm.freetls.fastly.net/i/u/64s/9216c6c96f4841c5c166a17c19cf1160.jpg;https://www.last.fm/music/Paloma+Faith/_/Only+Love+Can+Hurt+Like+This;http://userserve-ak.last.fm/serve/252/36057303.png
De Oliveira, Daniel;Smoke on the Water;Not Found;https://www.last.fm/music/De+Oliveira,+Daniel/_/Smoke+on+the+Water;http://userserve-ak.last.fm/serve/252/40390535.jpg
Bill Mack;Play My Boogie;https://lastfm.freetls.fastly.net/i/u/64s/4eb87a4e4c0843b9831ec449f6c5d3aa.jpg;https://www.last.fm/music/Bill+Mack/_/Play+My+Boogie;http://userserve-ak.last.fm/serve/252/29677687.jpg
Dustin O'Halloran;Umrika;https://lastfm.freetls.fastly.net/i/u/64s/594c5d01497751888471276e82a0d2ad.jpg;https://www.last.fm/music/Dustin+O%27Halloran/_/Umrika;http://userserve-ak.last.fm/serve/252/28429321.jpg
Headscan;Lolife;https://lastfm.freetls.fastly.net/i/u/64s/411093b8a7534ba2cb2b70a394b188bd.jpg;https://www.last.fm/music/Headscan/_/Lolife;http://userserve-ak.last.fm/serve/252/4042881.jpg
